Step,Multiplier_0_deg,Multiplier_120_deg,Multiplier_240_deg,Multiplier_Res,Alpha_Res
804,0.911336466,0.292448615,0.343117292,0.595173301,-4.228084144
805,0.907405624,0.283144263,0.346668585,0.595047735,-5.304715919
806,0.902552447,0.283860932,0.350338647,0.588276533,-5.616212223
807,0.898008703,0.291417625,0.352964797,0.578279193,-5.288599369
808,0.894780506,0.302633341,0.35338611,0.568472515,-4.43442377
809,0.893067539,0.314327083,0.351104103,0.561256372,-3.253133468
810,0.891399688,0.323317851,0.347275286,0.556490026,-2.136667105
811,0.888422767,0.326627276,0.343310383,0.553642489,-1.495374921
812,0.88459907,0.324562732,0.340620113,0.55218278,-1.443082084
813,0.88164994,0.320097418,0.340615199,0.551579915,-1.846079315
814,0.880743145,0.315743934,0.343892138,0.551464157,-2.533542543
815,0.881120264,0.311928267,0.347886783,0.5520917,-3.233511172
816,0.88170241,0.30857017,0.349347345,0.553870589,-3.655584116
817,0.88262213,0.305589392,0.347617133,0.557208874,-3.745248244
818,0.88535383,0.302905686,0.345155261,0.562514605,-3.729482117
819,0.889873595,0.300438803,0.344203742,0.568816461,-3.820580266
820,0.889219101,0.298108495,0.344548633,0.569312899,-4.050956979
821,0.883271725,0.295835078,0.345047693,0.564441673,-4.330361747
822,0.874564725,0.293590714,0.344556951,0.557241689,-4.543048821
823,0.865699603,0.291440334,0.341932436,0.550751852,-4.553843324
824,0.859164699,0.289458496,0.336280997,0.547797805,-4.245071335
825,0.856366875,0.28771976,0.329210293,0.549078805,-3.75213157
826,0.858153628,0.286298686,0.323763992,0.554073103,-3.357097869
827,0.865430344,0.285269834,0.323002854,0.562244422,-3.331919364
828,0.879060943,0.284707763,0.329987638,0.573056482,-3.923743119
829,0.897737743,0.284683119,0.34737436,0.584237117,-5.33209707
830,0.891956899,0.285197611,0.370688391,0.568852514,-7.478365225
831,0.865207807,0.286194004,0.389358582,0.534945044,-9.614233804
832,0.850039225,0.287613167,0.392617462,0.517968938,-10.11144606
833,0.845572728,0.289395969,0.36969756,0.520690939,-7.675330589
834,0.838610427,0.291483277,0.312181775,0.537077123,-1.912652645
835,0.852554466,0.29381596,0.28958003,0.560868468,0.374752131
836,0.893410796,0.296334886,0.328481142,0.581669381,-2.743300648
837,0.906714496,0.298980924,0.341727971,0.587527522,-3.612592388
838,0.892133793,0.301694942,0.322537658,0.580298291,-1.782486877
839,0.869246178,0.304417808,0.298993518,0.567559956,0.474230385
840,0.852863124,0.307090391,0.288423451,0.55534155,1.668121128
841,0.845018019,0.309653559,0.287626378,0.546710958,1.999597429
842,0.845383761,0.31204818,0.291120289,0.544101468,1.908882413
843,0.850082906,0.314215122,0.293423176,0.546560446,1.887942644
844,0.853106167,0.316095254,0.289056202,0.551028218,2.435576015
845,0.850816266,0.317629445,0.275786355,0.555292008,3.741659982
846,0.847168596,0.318758562,0.260747538,0.55967495,5.150067156
847,0.847892104,0.319423474,0.252425654,0.564954907,5.894766189
848,0.855123532,0.319565049,0.252734685,0.571909743,5.808228355
849,0.867181166,0.319124156,0.257511527,0.581317328,5.266492338
850,0.8824985,0.318020086,0.263907277,0.593388228,4.529673616
851,0.898643485,0.316074808,0.272064174,0.605774229,3.607339808
852,0.907178218,0.313082865,0.272473026,0.615406016,3.276117507
853,0.903715628,0.308838797,0.262740564,0.619214229,3.696561586
854,0.890780314,0.303137146,0.25321218,0.614129514,4.037109146
855,0.872155791,0.295977418,0.253149899,0.598742018,3.551522657
856,0.856037601,0.288826244,0.257472403,0.583520387,2.667134032
857,0.85283745,0.283780345,0.254899627,0.584033272,2.454463062
858,0.865206879,0.281560195,0.241855621,0.604477748,3.260978834
859,0.879545872,0.280056419,0.230628337,0.625669524,3.923028027
860,0.881886362,0.277433739,0.233435424,0.62760953,3.480702791
861,0.87322843,0.27812341,0.240501761,0.614779802,3.037910724
862,0.86884668,0.283024299,0.241340999,0.607737089,3.405299603
863,0.879898269,0.289358135,0.234465369,0.619812268,4.398807243
864,0.898314947,0.294328899,0.226359246,0.640680686,5.271565227
865,0.91222887,0.295261183,0.224713867,0.655096531,5.351309238
866,0.903603083,0.292127515,0.229464528,0.645093719,4.825642171
867,0.885840044,0.287480182,0.2329903,0.627382045,4.313674846
868,0.891418009,0.283697181,0.229376521,0.636621658,4.237726529
869,0.91311518,0.281767777,0.222680501,0.662869103,4.427430464
870,0.931303029,0.282253359,0.21992302,0.682353304,4.537299767
871,0.928055538,0.285661686,0.222688797,0.676083458,4.62677817
872,0.912426521,0.291269716,0.224712718,0.656968753,5.033395199
873,0.915051091,0.297123614,0.220216737,0.659751398,5.794001009
874,0.931257239,0.301216031,0.212088311,0.679006488,6.527275539
875,0.939374155,0.301546837,0.207303182,0.689794703,6.795229373
876,0.929629199,0.297468151,0.2093756,0.680497294,6.436948214
877,0.918077606,0.291265912,0.214256297,0.668650812,5.724289232
878,0.922617391,0.285550468,0.217105172,0.673901519,5.046171787
879,0.939669491,0.2821334,0.215747559,0.693117506,4.757963665
880,0.950267206,0.282258192,0.20990483,0.706967998,5.084900709
881,0.943131964,0.287145635,0.20121344,0.702903088,6.077548548
882,0.932082457,0.295780951,0.195024324,0.692201631,7.241878516
883,0.931215148,0.302267951,0.192194779,0.690594594,7.934150928
884,0.942096135,0.302602704,0.192227656,0.70122651,7.834658909
885,0.953634723,0.295416272,0.194039232,0.714322806,7.059889042
886,0.956701167,0.282288371,0.19651909,0.72113306,5.912083678
887,0.955257169,0.275107957,0.198747156,0.721367217,5.259900488
888,0.952319837,0.275000098,0.200458941,0.717500251,5.161964444
889,0.949412596,0.279733372,0.201530994,0.712008696,5.458144036
890,0.947965091,0.287076356,0.201839865,0.707369081,5.989963153
891,0.949186225,0.294846715,0.201298362,0.705778912,6.591421923
892,0.952339247,0.301275384,0.200124592,0.70708646,7.116513361
893,0.955735839,0.304800314,0.198689584,0.70996323,7.436984813
894,0.957695729,0.303861003,0.197365513,0.713071937,7.431380191
895,0.956483048,0.296896947,0.196524553,0.715075295,6.982182731
896,0.950576254,0.283044454,0.196511121,0.714738045,6.018506806
897,0.943227207,0.270211949,0.19727033,0.712292664,5.087929943
898,0.937556538,0.262925023,0.198447899,0.709072126,4.516670474
899,0.934465052,0.260279537,0.199682293,0.706436068,4.260234698
900,0.93475127,0.261324972,0.200611977,0.705744128,4.272580214
901,0.939047153,0.265110812,0.200875417,0.708242151,4.504986213
902,0.944782917,0.270686537,0.200144834,0.711992955,4.922183936
903,0.946120152,0.27710163,0.198597588,0.711526054,5.482991076
904,0.938904877,0.283405572,0.196799886,0.702815659,6.126127637
905,0.928164111,0.288647845,0.195327942,0.690919138,6.717314407
906,0.922104797,0.291883489,0.194754448,0.683977879,7.064170362
907,0.924399389,0.292564713,0.195400588,0.685600167,7.049928504
908,0.931127932,0.290799066,0.197172548,0.691909491,6.729796131
909,0.937481864,0.286755383,0.199937706,0.698195405,6.181977317
910,0.937431232,0.280602499,0.203563439,0.698541673,5.480679726
911,0.924348837,0.272527005,0.207916522,0.686411494,4.675777811
912,0.900980051,0.26919913,0.212636405,0.661877424,4.244272692
913,0.886577985,0.277615609,0.216794607,0.641538831,4.709480736
914,0.890975269,0.280547072,0.219375409,0.643199397,4.724438217
915,0.908762428,0.273733785,0.219363097,0.663885904,4.067142906
916,0.923376005,0.265294331,0.215741953,0.684204969,3.595975253
917,0.923365941,0.263670704,0.208703597,0.688825615,3.962717825
918,0.914440991,0.270997853,0.203126272,0.679924353,4.959330612
919,0.900440279,0.273562628,0.204816957,0.663925208,5.144737455
920,0.885381902,0.266444852,0.21311439,0.647252199,4.091893454
921,0.87437089,0.258014288,0.21979189,0.636329349,2.981846646
922,0.872454283,0.255872161,0.218069441,0.636326206,2.94909175
923,0.878998684,0.258304474,0.212642676,0.644738952,3.516373761
924,0.891128689,0.260104785,0.21247038,0.656139202,3.604662061
925,0.901595826,0.258454103,0.220270474,0.663058633,2.85863513
926,0.895363856,0.254702618,0.227878304,0.654485801,2.034102774
927,0.864328598,0.250513916,0.227182875,0.625806469,1.850217633
928,0.857440054,0.2465071,0.221490732,0.623817455,1.99024866
929,0.86497432,0.242701517,0.220655115,0.633583745,1.726842432
930,0.855053451,0.239109371,0.229540429,0.620783865,0.764873589
931,0.839519874,0.235742869,0.239605832,0.601854821,-0.31848157
932,0.83667796,0.232614218,0.240738336,0.600042932,-0.671826475
933,0.844276235,0.229735623,0.233737267,0.612549593,-0.324155037
934,0.84637728,0.227119291,0.228731699,0.618453361,-0.129366439
935,0.833865392,0.224777428,0.233323351,0.604860283,-0.701080695
936,0.816829145,0.22272224,0.243458269,0.584015051,-1.76207049
937,0.810205786,0.220965934,0.252186588,0.574266383,-2.698624453
938,0.81776044,0.219520716,0.256473582,0.580645855,-3.159440473
939,0.828651117,0.218398791,0.258250483,0.591334483,-3.345905662
940,0.832731297,0.217612367,0.259777924,0.595157458,-3.517645658
941,0.831074016,0.21717365,0.263316927,0.592178594,-3.869360195
942,0.829129026,0.217094845,0.27099432,0.586943499,-4.561423151
943,0.824539213,0.21738816,0.27104899,0.582178372,-4.578433097
944,0.813622167,0.218065799,0.256835769,0.57714885,-3.335079315
945,0.808539031,0.219139971,0.258377513,0.570792665,-3.412978402
946,0.808865754,0.22062288,0.275880914,0.562652632,-4.879028318
947,0.805705725,0.222526733,0.289755536,0.552640048,-6.047459345
948,0.795995964,0.224863737,0.287634344,0.542477514,-5.751185693
949,0.790497822,0.227646097,0.278795594,0.539099947,-4.713193307
950,0.801597963,0.23088602,0.275902158,0.549588325,-4.067699728
951,0.822729462,0.234595712,0.282081727,0.565887004,-4.167468042
952,0.82976483,0.238787379,0.291872044,0.566304237,-4.656404569
953,0.811226788,0.243194819,0.29762207,0.542868515,-4.981064936
954,0.800615341,0.246751711,0.291601111,0.532856395,-4.180084403
955,0.804575283,0.249357999,0.287797116,0.53703048,-3.553908576
956,0.81779078,0.251150436,0.294256492,0.546364147,-3.91785045
957,0.828687518,0.252265778,0.305273149,0.551830774,-4.771839127
958,0.826554716,0.252840777,0.31272001,0.54624139,-5.447527113
959,0.812641073,0.253012189,0.304930062,0.535560652,-4.815850349
960,0.804989954,0.252916765,0.296922161,0.53143869,-4.112244727
961,0.815071921,0.252691261,0.302292048,0.539293725,-4.568532898
962,0.832799739,0.25247243,0.314205339,0.552055654,-5.557357338
963,0.846044295,0.25238884,0.323121556,0.561639612,-6.261533102
964,0.848431774,0.252471544,0.319236161,0.565541381,-5.868062635
965,0.84513162,0.252687555,0.312490168,0.564921782,-5.260116271
966,0.842947696,0.253002768,0.316240217,0.561005687,-5.602121739
967,0.840814534,0.253383077,0.325202073,0.55501797,-6.434262177
968,0.836294326,0.253794375,0.330530926,0.548174839,-6.963154368
969,0.8275071,0.254202557,0.324716017,0.541502133,-6.475152048
970,0.818536136,0.254573516,0.316136162,0.535840242,-5.710240504
971,0.816592833,0.254586972,0.319538671,0.532509226,-6.063559093
972,0.822364599,0.252551679,0.330370306,0.535163941,-7.234434275
973,0.834497133,0.246485404,0.338358844,0.547883073,-8.35014098
974,0.844610137,0.240025824,0.338644193,0.56180482,-8.744052532
975,0.84511449,0.238286079,0.334181819,0.565017216,-8.452149955
976,0.839444343,0.240125354,0.328536526,0.560368889,-7.853207456
977,0.831581036,0.24411578,0.325273115,0.551384462,-7.323348113
978,0.825615057,0.248829485,0.327921119,0.541588561,-7.265724631
979,0.82312014,0.252838599,0.333576138,0.534505807,-7.516623823
980,0.823417195,0.254715251,0.333573031,0.533660827,-7.352330749
981,0.829390707,0.253276175,0.32974345,0.541942146,-7.018797351
982,0.837999213,0.250475511,0.324883812,0.554079467,-6.678616581
983,0.841842886,0.250440149,0.32179037,0.559152336,-6.34463104
984,0.836528381,0.255861321,0.322374173,0.550432895,-6.006899062
985,0.828004302,0.264484859,0.325586741,0.535588932,-5.670029858
986,0.824117124,0.273024296,0.329761823,0.525028388,-5.370032299
987,0.826308782,0.278193164,0.33323317,0.522773226,-5.2314491
988,0.82943863,0.276704994,0.334334532,0.526290653,-5.441590173
989,0.831416364,0.270736097,0.331872907,0.532749349,-5.703620598
990,0.840405485,0.27803735,0.327138168,0.53949613,-4.520686149
991,0.845589856,0.282212387,0.322231642,0.544472007,-3.649559286
992,0.840524327,0.273363278,0.319255114,0.545664415,-4.176839602
993,0.83170177,0.265397687,0.320310369,0.540942179,-5.043547156
994,0.826402228,0.271862607,0.326995401,0.529131834,-5.177147175
995,0.827091155,0.287085032,0.336804117,0.516942927,-4.777902154
996,0.833773607,0.29605694,0.345230634,0.514893922,-4.744218857
997,0.842831766,0.291024619,0.347755641,0.525742288,-5.362102364
998,0.842384937,0.281025121,0.33985983,0.534377137,-5.47141013
999,0.821897184,0.276806907,0.318629438,0.525428853,-3.952703178
1000,0.801713078,0.280339423,0.300515484,0.511584103,-1.957298568
1001,0.794281342,0.287181123,0.294163118,0.503645519,-0.687888828
1002,0.79573852,0.293621375,0.296549183,0.500659662,-0.290171739
1003,0.803369863,0.299061392,0.304560634,0.50158146,-0.544027867
1004,0.814606202,0.303592303,0.315084424,0.505365848,-1.128432644
1005,0.826919969,0.307305237,0.325062104,0.510967755,-1.724613151
1006,0.838249398,0.310291324,0.332220649,0.51734211,-2.103770145
1007,0.846848375,0.312641692,0.334875934,0.523443847,-2.10815962
1008,0.850927628,0.314447469,0.331358105,0.528227896,-1.588720599
1009,0.848619709,0.315799786,0.320138036,0.530664098,-0.405650263
1010,0.843329559,0.31678977,0.308546937,0.530709217,0.770701548
1011,0.841652283,0.317508552,0.306167445,0.529905314,1.062026386
1012,0.843824807,0.318047258,0.309823031,0.529937527,0.770081613
1013,0.849534638,0.318497019,0.315602073,0.532490994,0.269763426
1014,0.858492033,0.318948964,0.319597718,0.539218985,-0.05969916
1015,0.861309814,0.319494221,0.319438481,0.541843465,0.00510442
1016,0.849126146,0.320223919,0.316481077,0.530783545,0.349896829
1017,0.846995782,0.321229187,0.312580622,0.530143789,0.809502304
1018,0.858739622,0.322601154,0.308711694,0.543216391,1.268823626
1019,0.868505866,0.324430949,0.305152979,0.553965536,1.727020857
1020,0.865377856,0.326809064,0.302109574,0.55133364,2.223493025
1021,0.858965812,0.329585663,0.299580849,0.545002371,2.732816631
1022,0.863051451,0.332010496,0.297517738,0.549100458,3.118486192
1023,0.877852658,0.333241089,0.295871174,0.564225451,3.288221995
1024,0.887727508,0.332434968,0.29459209,0.575148465,3.26657592
1025,0.879984516,0.329027492,0.293627662,0.569482726,3.085914398
1026,0.864870325,0.32410169,0.29290278,0.55702377,2.780285587
1027,0.860914039,0.319345669,0.292334148,0.555566834,2.413206038
1028,0.874369399,0.31644846,0.29183846,0.570624097,2.140502786
1029,0.890086008,0.317099096,0.291332409,0.58629506,2.181225263
1030,0.892351019,0.321887818,0.290732687,0.586661539,2.636018467
1031,0.882007221,0.322819707,0.289955988,0.57632255,2.830616535
1032,0.874333975,0.318214363,0.288919,0.571330874,2.545114285
1033,0.880107034,0.310949325,0.28753632,0.581217996,1.99921499
1034,0.892537061,0.303910756,0.28571701,0.597930813,1.509992297
1035,0.901477297,0.299984821,0.283388875,0.609959803,1.350188044
1036,0.89123884,0.301718487,0.280811751,0.600246853,1.728524292
1037,0.879042459,0.308276754,0.278522009,0.586209709,2.519396092
1038,0.894332103,0.316882632,0.277064458,0.598353041,3.30383081
1039,0.920956246,0.324736024,0.276983907,0.621473729,3.815435757
1040,0.931565867,0.329083418,0.278798812,0.629133718,3.969106612
1041,0.920328915,0.328785577,0.282114621,0.616205803,3.760850606
1042,0.907922517,0.324692921,0.285411452,0.603829372,3.22965967
1043,0.912778883,0.31777857,0.287100029,0.610917578,2.492541157
1044,0.928321841,0.309015648,0.285591072,0.631344483,1.841337394
1045,0.938108399,0.299468443,0.279336401,0.648940228,1.539531771
1046,0.93030108,0.298761331,0.270769022,0.645990929,2.150639188
1047,0.911772122,0.312638486,0.265076676,0.624274875,3.783131117
1048,0.903171904,0.3237502,0.262177383,0.61253355,4.994160354
1049,0.908301779,0.326329584,0.261598599,0.616890079,5.213834476
1050,0.919228546,0.322646743,0.262867779,0.628606725,4.724053381
1051,0.929442716,0.315084249,0.265512376,0.640584574,3.842711228
1052,0.937656093,0.306024675,0.269059845,0.650901525,2.819044463
1053,0.943594304,0.297776741,0.273037642,0.658535718,1.864380062
1054,0.946452637,0.291231648,0.27697322,0.662465296,1.068038555
1055,0.944849379,0.286003595,0.280394035,0.661668398,0.420673903
1056,0.938009653,0.281708193,0.282917292,0.655697747,-0.091498004
1057,0.927957326,0.278167041,0.284553027,0.646620943,-0.490045894
1058,0.917471091,0.275258074,0.285418724,0.637193453,-0.791256436
1059,0.909319225,0.272859231,0.285631869,0.630170763,-1.00576825
1060,0.906262726,0.270848452,0.285309946,0.62830836,-1.142147915
1061,0.910465137,0.269103676,0.284570443,0.63376964,-1.211026687
1062,0.919979964,0.26750284,0.283530844,0.644612588,-1.233864566
1063,0.931118916,0.265923884,0.282308636,0.657155868,-1.237252953
1064,0.940186826,0.264244748,0.281021304,0.667711888,-1.246812773
1065,0.943488245,0.262343368,0.279786335,0.672593052,-1.286938416
1066,0.937771818,0.260129032,0.278715124,0.668543534,-1.379601381
1067,0.924898958,0.257871048,0.277849141,0.657266621,-1.508397783
1068,0.910003843,0.256068941,0.277185136,0.643636647,-1.628120756
1069,0.898278184,0.255225984,0.276719133,0.632579537,-1.686168085
1070,0.894914439,0.255845444,0.276447156,0.62902122,-1.625359857
1071,0.90467166,0.258340673,0.27636523,0.637509843,-1.403053963
1072,0.923390566,0.261238844,0.276469377,0.654669343,-1.154451649
1073,0.938484375,0.261276851,0.276755623,0.669602331,-1.147101436
1074,0.939895298,0.256345889,0.277219992,0.673355064,-1.538399534
1075,0.9313112,0.250205822,0.277858506,0.66770863,-2.055401735
1076,0.920576318,0.248282712,0.278666316,0.657628431,-2.293126005
1077,0.912108692,0.25183389,0.27959766,0.646839952,-2.130271366
1078,0.90537914,0.256254808,0.280549253,0.637324488,-1.891814526
1079,0.899853121,0.25712919,0.281413493,0.630932386,-1.91018989
1080,0.897531426,0.254836824,0.282082778,0.629513992,-2.14808588
1081,0.90156011,0.251962072,0.282449504,0.634903551,-2.383370767
1082,0.911900904,0.250099933,0.282406069,0.646253804,-2.481252284
1083,0.921722443,0.248732959,0.28184487,0.657059568,-2.501328476
1084,0.923874193,0.247133802,0.280658304,0.660616428,-2.518872201
1085,0.918260183,0.245319433,0.278738769,0.656868992,-2.525299765
1086,0.909670829,0.2438223,0.275978712,0.650366819,-2.454117062
1087,0.901986501,0.24300772,0.27244838,0.644762759,-2.266282841
1088,0.895830001,0.242665027,0.268795106,0.640499814,-2.024721862
1089,0.891175967,0.242466905,0.265783092,0.637370904,-1.81547902
1090,0.88801207,0.242086037,0.264176544,0.635168952,-1.725978465
1091,0.886326129,0.241195108,0.264739666,0.633686875,-1.843928447
1092,0.885890953,0.23946685,0.267850214,0.63271008,-2.226494802
1093,0.88563571,0.23684191,0.271919107,0.631985709,-2.755105703
1094,0.884718376,0.234156648,0.274741046,0.631248762,-3.191805971
1095,0.88267668,0.232434398,0.274564506,0.630234237,-3.318843199
1096,0.879345784,0.232698494,0.270329308,0.628677129,-2.971419102
1097,0.87475749,0.235677242,0.26191204,0.626375037,-2.078700043
1098,0.87079874,0.239695552,0.254909205,0.623635554,-1.210565287
1099,0.867352671,0.241913016,0.250859444,0.621014774,-0.714845636
1100,0.864052227,0.240878759,0.249168016,0.619070463,-0.664413608
1101,0.862427853,0.238348513,0.249949677,0.618360383,-0.930962704
1102,0.864110331,0.236390323,0.253418494,0.619381501,-1.364281772
1103,0.868789127,0.235194685,0.259518538,0.621789441,-1.941446387
1104,0.873748078,0.233581048,0.265920689,0.624625413,-2.569889425
1105,0.876107205,0.230969789,0.269157144,0.626916636,-3.023880883
1106,0.874236148,0.228958603,0.265751599,0.627690322,-2.909776853
1107,0.866965869,0.2295439,0.25300507,0.626021188,-1.859902479
1108,0.861926235,0.232868682,0.246720637,0.622247222,-1.104659104
1109,0.863349377,0.237071628,0.253822559,0.61807255,-1.344908196
1110,0.86570391,0.240455216,0.260924631,0.615269414,-1.651024332
1111,0.869118238,0.242748398,0.264863992,0.615610051,-1.78285596
1112,0.875647288,0.244160197,0.266109374,0.620803585,-1.754628477
1113,0.883153321,0.244899997,0.265132245,0.628381532,-1.597828947
1114,0.882778632,0.245177182,0.262404073,0.62916491,-1.358740072
1115,0.866981097,0.245201138,0.258396326,0.615288491,-1.064179834
1116,0.844929358,0.245181248,0.253580471,0.595592918,-0.699767306
1117,0.834351933,0.245326898,0.248428021,0.587480612,-0.261926977
1118,0.840339337,0.245847473,0.24342471,0.595706941,0.201805238
1119,0.847529435,0.246952355,0.239090813,0.604546189,0.645268843
1120,0.853686601,0.248850932,0.235951743,0.611387328,1.046943886
1121,0.858242779,0.251752586,0.234532915,0.615280776,1.38882427
1122,0.860633812,0.255866699,0.235359739,0.615276955,1.654033202
1123,0.860368835,0.260844309,0.238500582,0.611002874,1.814839618
1124,0.857673477,0.265179418,0.242302051,0.604257634,1.878949047
1125,0.853962206,0.26925665,0.244720421,0.597351725,2.038555742
1126,0.851029357,0.273827447,0.244154841,0.592595641,2.485345126
1127,0.850855352,0.279643249,0.239509085,0.592299872,3.364150485
1128,0.854803623,0.286745852,0.230926816,0.597924605,4.637281107
1129,0.860562994,0.290968571,0.223954541,0.60588737,5.496591465
1130,0.861303354,0.286683485,0.219840859,0.610790497,5.438345595
1131,0.854560262,0.274778897,0.218155084,0.610067307,4.610450911
1132,0.847313099,0.267192574,0.218466531,0.605954642,3.993244855
1133,0.846872045,0.275117019,0.220344512,0.601016051,4.52669999
1134,0.851295175,0.292255551,0.223358342,0.596480005,5.740978946
1135,0.854029778,0.302553486,0.227077334,0.592828861,6.330202004
1136,0.851793893,0.296971964,0.231070802,0.590536829,5.545972839
1137,0.848340569,0.284782738,0.23490806,0.590078112,4.197710201
1138,0.848844532,0.277757404,0.238172676,0.591873117,3.320438478
1139,0.855197346,0.280875081,0.240689041,0.59543322,3.350757512
1140,0.865854942,0.293457583,0.24248213,0.599512675,4.222884983
1141,0.87761537,0.311758886,0.243583034,0.602842645,5.620521672
1142,0.882754977,0.320451977,0.244022847,0.604154289,6.289801786
1143,0.873218755,0.302452604,0.24383266,0.602219708,4.835700716
1144,0.856848839,0.277704809,0.243043566,0.597229488,2.880972921
1145,0.847594278,0.272458822,0.241686656,0.591122561,2.583931638
1146,0.844718586,0.279803643,0.239793024,0.585945679,3.390194584
1147,0.846379302,0.291663883,0.237393761,0.583745592,4.618072843
1148,0.851040865,0.299964152,0.234521004,0.586542875,5.544926781
1149,0.855239497,0.297068078,0.231311345,0.593786839,5.503398173
1150,0.859134389,0.29143928,0.228093443,0.60187337,5.229611115
1151,0.871254076,0.307923165,0.225216588,0.608911541,6.755317423
1152,0.883173673,0.331482294,0.223030069,0.613153668,8.811210463
1153,0.878940587,0.322824651,0.221883178,0.612853389,8.200685227
1154,0.855957585,0.279134585,0.222125203,0.607337769,4.662821597
1155,0.840156736,0.25993071,0.224105435,0.598942776,2.969284979
1156,0.83564803,0.263747843,0.22810734,0.590527628,2.996089683
1157,0.840294079,0.280331809,0.233204403,0.584951541,4.000920421
1158,0.851021427,0.299428432,0.237408193,0.585073732,5.267299435
1159,0.863765168,0.312676149,0.239119588,0.591308623,6.184493296
1160,0.871528769,0.319997173,0.238601244,0.596409947,6.787774818
1161,0.874361426,0.323579484,0.236625045,0.599011483,7.22205036
1162,0.873835036,0.325611117,0.233962891,0.599326799,7.610116771
1163,0.871481955,0.328280109,0.23138668,0.59756947,8.072292525
1164,0.868646284,0.333097006,0.229668308,0.594055291,8.672153161
1165,0.865942077,0.337626019,0.229579674,0.589808858,9.128320206
1166,0.864870118,0.340829664,0.231886346,0.586155056,9.262638591
1167,0.866763988,0.342618219,0.236587893,0.584419852,9.039860263
1168,0.871951216,0.342902018,0.2421962,0.585929218,8.560113497
1169,0.880191394,0.341591395,0.247130769,0.59151438,7.949375297
1170,0.886894478,0.338596683,0.250713182,0.597109966,7.323005223
1171,0.889867298,0.333828601,0.252841849,0.600641036,6.705700629
1172,0.889546721,0.327709969,0.253424561,0.602424377,6.130320406
1173,0.887024075,0.322185235,0.252369113,0.602786914,5.756733411
1174,0.883502516,0.319397752,0.249583296,0.602055571,5.763612031
1175,0.879554381,0.319761906,0.245196119,0.600557273,6.172752908
1176,0.876542832,0.322051021,0.241877334,0.598618945,6.660598789
1177,0.876380377,0.324973592,0.243107808,0.596567513,6.825331182
1178,0.878744801,0.327238116,0.248613218,0.594729901,6.574261571
1179,0.882434653,0.327553085,0.256802913,0.593428267,5.92634876
1180,0.880651025,0.324626996,0.25695925,0.592761788,5.673679206
1181,0.871333177,0.317168342,0.246757794,0.592516126,5.906910758
1182,0.863322354,0.304316856,0.242299954,0.592453401,5.201226705
1183,0.85789153,0.288399374,0.245089605,0.592335737,3.630461582
1184,0.853018001,0.273163852,0.249718331,0.591925256,1.965764495
1185,0.847942729,0.261141017,0.25286324,0.590984081,0.695027286
1186,0.843241927,0.252279034,0.255670794,0.589274334,-0.285602925
1187,0.839419641,0.246198517,0.259720662,0.586576959,-1.14393858
1188,0.836312478,0.242520078,0.264940867,0.582905491,-1.908913974
1189,0.833379161,0.24086433,0.270145511,0.578430358,-2.512638368
1190,0.83023545,0.240851886,0.274322808,0.573381267,-2.897761256
1191,0.826960729,0.242103358,0.277093789,0.568170805,-3.057241508
1192,0.823703369,0.244239359,0.278207654,0.563248595,-2.99381208
1193,0.820585625,0.246880502,0.277413597,0.559064258,-2.710968194
1194,0.817706154,0.249647399,0.274460817,0.55606742,-2.214728841
1195,0.815388194,0.252160664,0.269612174,0.554707702,-1.561262128
1196,0.815235102,0.254040908,0.26574482,0.555434728,-1.045623628
1197,0.819304449,0.254906665,0.266512181,0.558685438,-1.030798541
1198,0.827486059,0.254265473,0.272719852,0.564219793,-1.623164276
1199,0.8364278,0.251460299,0.280950573,0.57079401,-2.564470336
1200,0.842940466,0.246011006,0.287732126,0.577200889,-3.588940593
1201,0.846657404,0.238987002,0.291928475,0.583005275,-4.510508149
1202,0.847755344,0.232212742,0.293541929,0.58728463,-5.188784494
1203,0.84616425,0.227517748,0.29258244,0.588816495,-5.491408822
1204,0.841784328,0.226731544,0.289059961,0.586378284,-5.28173674
1205,0.834365182,0.231030484,0.283189558,0.579019816,-4.474363025
1206,0.824196932,0.233823369,0.27802488,0.569560632,-3.853700103
1207,0.817622201,0.23227691,0.278692205,0.56357299,-4.090092451
1208,0.820538883,0.228455014,0.287580502,0.564846779,-5.201085129
1209,0.828274038,0.224455473,0.297488252,0.570817045,-6.361607152
1210,0.834638778,0.222319536,0.299488567,0.577613912,-6.644042722
1211,0.837681624,0.222657072,0.293206305,0.582960448,-6.015957422
1212,0.839897355,0.224569904,0.28727615,0.58649388,-5.31279562
1213,0.843746735,0.227087959,0.289083137,0.588116976,-5.237843781
1214,0.847891662,0.229241165,0.296929981,0.587736755,-5.724137022
1215,0.849595044,0.230067778,0.305993853,0.58526962,-6.450689043
1216,0.845621661,0.229118038,0.307704333,0.581208902,-6.724582604
1217,0.8367959,0.226742856,0.299933322,0.576950166,-6.307350918
1218,0.829049017,0.223362856,0.293188909,0.573967533,-6.047698936
1219,0.825446187,0.219398659,0.290685952,0.573735128,-6.177256393
1220,0.827322255,0.215271167,0.291521293,0.577712423,-6.563453062
1221,0.83201797,0.211478245,0.294757739,0.583375342,-7.101593828
1222,0.832896918,0.208699428,0.299458098,0.584130387,-7.733051785
1223,0.830934038,0.20764045,0.304685178,0.580883137,-8.31885156
1224,0.827974739,0.209007048,0.309501785,0.575340942,-8.700448558
1225,0.825893357,0.213504919,0.312970736,0.569211148,-8.704132191
