Step,Multiplier_0_deg,Multiplier_120_deg,Multiplier_240_deg,Multiplier_Res,Alpha_Res
872,0.828037731,0.540711282,0.161192099,0.579342039,34.56366334
873,0.835807921,0.541905796,0.167039567,0.580583439,33.99827852
874,0.831396111,0.543096456,0.160750126,0.582696939,34.62877275
875,0.829892415,0.544311284,0.156683553,0.585244399,35.00156156
876,0.832219675,0.545616167,0.155935104,0.587942907,35.0289737
877,0.834775277,0.547207586,0.155310339,0.590741581,35.06603847
878,0.837458423,0.549326943,0.154798469,0.593589538,35.14184352
879,0.840440026,0.551556306,0.154388703,0.596599667,35.20680581
880,0.844591022,0.553436534,0.154070252,0.600451204,35.16986243
881,0.848033336,0.554508487,0.153832326,0.603578191,35.09247074
882,0.847847936,0.554196133,0.153664134,0.603551329,35.07977844
883,0.839648591,0.552133305,0.153554888,0.596763925,35.33935451
884,0.830729396,0.549022581,0.153493796,0.589257926,35.54230976
885,0.863952526,0.54564018,0.15347007,0.61640306,33.43466312
886,0.878452104,0.542762322,0.16461704,0.618563652,31.96665184
887,0.878711308,0.541165226,0.163868905,0.619390641,31.83883304
888,0.892324883,0.554203607,0.162611964,0.6325152,32.42250252
889,0.89352177,0.571423402,0.16102258,0.635897498,33.98132698
890,0.894109357,0.563593595,0.159277116,0.637452315,33.31854998
891,0.893843253,0.552099841,0.157551933,0.638193356,32.37102002
892,0.893795843,0.541082192,0.156023394,0.63913433,31.44995985
893,0.894645347,0.534680704,0.154867862,0.640742954,30.8874569
894,0.895582484,0.534770316,0.154261699,0.642078163,30.87883977
895,0.897322404,0.538855699,0.154436183,0.643489192,31.15548742
896,0.900472934,0.550108997,0.155622266,0.645436746,31.95878404
897,0.905993382,0.557729209,0.157705349,0.648553006,32.2869366
898,0.923220411,0.530771506,0.163751075,0.657842615,28.89256569
899,0.928411046,0.510046367,0.166170696,0.661169355,26.77074706
900,0.93120861,0.550352754,0.165650111,0.662995898,30.16621895
901,0.931881505,0.544359427,0.164785068,0.664336887,29.65727218
902,0.93270141,0.535991101,0.1637182,0.666071077,28.94888179
903,0.934684573,0.524662903,0.162592139,0.669081361,27.94645839
904,0.943056278,0.508172856,0.161549519,0.678241897,26.26939497
905,0.944982531,0.498307269,0.160732971,0.681367217,25.40796668
906,0.947282444,0.508847181,0.160285128,0.683039443,26.22783316
907,0.948618903,0.509628745,0.160437942,0.684059867,26.23656798
908,0.95058943,0.513415984,0.161581774,0.684631658,26.42672885
909,0.953001202,0.515499934,0.163626422,0.684957981,26.4163427
910,0.955004795,0.480665183,0.169375281,0.685242002,23.16720199
911,0.956957565,0.47332561,0.172240481,0.685686891,22.35051798
912,0.961693008,0.507155711,0.171998023,0.686495812,25.01191742
913,0.962234305,0.501316184,0.171566659,0.687871932,24.52889425
914,0.963664277,0.497465725,0.170994092,0.69001842,24.18892
915,0.967071343,0.502813712,0.170328026,0.693138439,24.54553966
916,0.983849706,0.500633422,0.169616165,0.709241377,23.84047386
917,0.973626346,0.497044393,0.168906211,0.700849313,23.92081836
918,0.959772745,0.492226927,0.16824587,0.68923059,24.02188572
919,0.945578112,0.486361328,0.167682844,0.677331927,24.04518988
920,0.934330696,0.479627898,0.167264837,0.668100048,23.88492048
921,0.932900954,0.463213128,0.167039552,0.668905497,22.5477361
922,0.954921747,0.440400222,0.179636173,0.683300084,19.29891419
923,0.96230091,0.472208645,0.181713461,0.683335439,21.60213332
924,0.956563798,0.470594419,0.183063444,0.677179111,21.57478355
925,0.946204988,0.463494297,0.183842791,0.667986039,21.25752458
926,0.936072376,0.453849252,0.18420817,0.659751938,20.72881154
927,0.938007186,0.443483602,0.184316249,0.663238766,19.77992951
928,0.98001817,0.434221664,0.183662057,0.705286113,17.91849473
929,0.970813236,0.427887756,0.179188486,0.701173712,17.88879467
930,0.96224929,0.426931284,0.17459179,0.69665089,18.28174792
931,0.960880813,0.442031867,0.173801351,0.693053359,19.58320463
932,0.95918361,0.452201965,0.174079956,0.689481685,20.44670297
933,0.955144478,0.446548031,0.175042314,0.685910011,20.04763702
934,0.952044967,0.437683302,0.177111188,0.683003701,19.29284656
935,0.962789736,0.446178208,0.192016623,0.680285519,18.87810721
936,0.959413169,0.442736852,0.195209393,0.675363484,18.50618085
937,0.926288076,0.435369537,0.197313429,0.643846161,18.67531131
938,0.928504096,0.426263427,0.1985555,0.646885439,17.74893735
939,0.94641173,0.417605685,0.199162373,0.665482876,16.51527544
940,0.93157759,0.411583475,0.199360818,0.652523462,16.35934524
941,0.919303457,0.42809223,0.197988815,0.638173512,18.19541929
942,0.898422175,0.425659681,0.187417943,0.626813577,19.21793829
943,0.886397127,0.420835472,0.184635661,0.618468738,19.31396032
944,0.880649512,0.414990182,0.186969508,0.612382228,18.81204958
945,0.888582119,0.409494389,0.189899339,0.618831425,17.89736892
946,0.878354716,0.405718673,0.191556769,0.608663113,17.74110433
947,0.870778785,0.433866904,0.192256979,0.595675746,20.56473769
948,0.870147939,0.421434783,0.192592792,0.596989586,19.38842526
949,0.839701392,0.404371645,0.192918183,0.571206213,18.69872265
950,0.846340326,0.399599573,0.193587127,0.577972823,17.98004944
951,0.850867809,0.400598542,0.194953601,0.581057528,17.84838994
952,0.860678119,0.404465038,0.208377754,0.579688004,17.03433765
953,0.862590655,0.427870378,0.207932735,0.577031749,19.27415155
954,0.856198159,0.419230072,0.207016923,0.573328792,18.69634108
955,0.847944941,0.407563954,0.20573113,0.568819164,17.89597967
956,0.84073501,0.404554435,0.204176168,0.563742895,17.92804482
957,0.833465908,0.411154946,0.20245285,0.556812622,18.94133632
958,0.819876386,0.421620151,0.200661988,0.543533352,20.6132566
959,0.808613637,0.430930967,0.198904394,0.533022462,22.14698547
960,0.823972328,0.434128224,0.19728088,0.548095457,21.97696164
961,0.811354882,0.431134694,0.195892259,0.537912927,22.25528689
962,0.796916577,0.425240226,0.194839342,0.526177192,22.28491755
963,0.78660173,0.418684926,0.194222942,0.518005109,22.04076318
964,0.78682611,0.413708901,0.205353571,0.510264005,20.70906529
965,0.78267591,0.420554515,0.204686912,0.505866587,21.68833423
966,0.784959927,0.443207219,0.20332498,0.506279376,24.22587638
967,0.785335476,0.442405854,0.201417457,0.508250128,24.24433293
968,0.785770426,0.440642646,0.199114024,0.510693153,24.17848092
969,0.785396952,0.438429214,0.196564365,0.512644629,24.11624677
970,0.783359988,0.436277176,0.19391816,0.513150095,24.14333811
971,0.779461844,0.43469815,0.191325093,0.511858031,24.31600676
972,0.775958023,0.452199389,0.188934845,0.509275998,26.59507123
973,0.769228066,0.437220958,0.186897098,0.50596448,25.37002801
974,0.763009255,0.426936401,0.185361534,0.502483964,24.60445818
975,0.759693549,0.436865512,0.184477836,0.499394932,25.95581738
976,0.773518994,0.451972317,0.200867165,0.497180138,25.9377043
977,0.771638806,0.459780446,0.20071478,0.495138819,26.94405583
978,0.769149089,0.461859639,0.200376124,0.493104005,27.33785239
979,0.766470753,0.459774546,0.199850693,0.49126432,27.27145697
980,0.763716293,0.452259466,0.19913798,0.489808388,26.58606562
981,0.762112396,0.4560648,0.198237479,0.488924831,27.17345179
982,0.761235388,0.464074886,0.197148686,0.48874726,28.2275356
983,0.760196119,0.472187527,0.195871093,0.488754773,29.31465909
984,0.75879225,0.476300526,0.194404195,0.488774484,29.96510302
985,0.756605401,0.469394193,0.19220563,0.488810228,29.41258869
986,0.749464705,0.46128013,0.185012987,0.488865843,29.30161263
987,0.742191136,0.461814633,0.177610221,0.488945161,30.2242824
988,0.751894711,0.463252853,0.187233104,0.489052019,29.2605964
989,0.750942319,0.465304771,0.186086232,0.489190249,29.62408821
990,0.748982249,0.46768153,0.183915523,0.489363692,30.14432083
991,0.746323386,0.469750667,0.181052855,0.489576178,30.70952636
992,0.743180037,0.47532167,0.177830101,0.489831547,31.73336777
993,0.74014827,0.54286219,0.174579138,0.497203503,39.90172368
994,0.74435719,0.543342708,0.171631842,0.503284271,39.76354414
995,0.743917805,0.54376689,0.169320086,0.505189735,39.9335189
996,0.743501,0.544138374,0.167975748,0.50619813,40.05742837
997,0.745822467,0.544460799,0.167782957,0.508213731,39.93220116
998,0.752588339,0.544737804,0.16812992,0.513140812,39.46445537
999,0.769148195,0.544973028,0.169416543,0.524869142,38.29145529
1000,0.786923273,0.545170111,0.182760868,0.526686464,36.57724402
1001,0.787381273,0.545332691,0.182170251,0.527614848,36.59064045
1002,0.786564159,0.545464407,0.181017953,0.52803244,36.70736564
1003,0.785078084,0.545568898,0.179426611,0.528317391,36.88319571
1004,0.783531905,0.545649803,0.177518863,0.528847847,37.07358451
1005,0.782540551,0.545710761,0.175417346,0.530001957,37.23323018
1006,0.783748462,0.545755411,0.1732447,0.532972685,37.24980782
1007,0.791526765,0.545787393,0.171123562,0.541138134,36.84151583
1008,0.795676247,0.545810344,0.16917657,0.546254435,36.66325216
1009,0.797766608,0.545827904,0.167526361,0.549448786,36.60308013
1010,0.799741638,0.545843712,0.166295575,0.552166125,36.53322512
1011,0.802080193,0.545861407,0.165606848,0.55468005,36.41957218
1012,0.816064466,0.545884628,0.176755479,0.555863947,35.1063665
1013,0.818950254,0.545917014,0.176337777,0.558608431,34.95748544
1014,0.85633004,0.545962204,0.175532518,0.590352273,32.91586615
1015,0.857787657,0.546023836,0.174424413,0.592565665,32.89401315
1016,0.857231742,0.54610555,0.173098173,0.593284397,32.98940937
1017,0.855785807,0.546210986,0.171638513,0.59337957,33.13960547
1018,0.8545772,0.54634378,0.170130142,0.593722291,33.28193029
1019,0.854740335,0.546507574,0.168657775,0.595183663,33.35278002
1020,0.878165272,0.546706005,0.167306122,0.616088568,32.22978366
1021,0.882617129,0.546942713,0.166159896,0.620879954,32.08179515
1022,0.883845528,0.547221337,0.165303809,0.62268734,32.08426391
1023,0.884549338,0.547545515,0.164822574,0.623720707,32.10037864
1024,0.898187612,0.547918887,0.175241397,0.626190035,31.02524482
1025,0.905832566,0.548345091,0.174793732,0.633149149,30.72685673
1026,0.913545781,0.550407259,0.173961217,0.640533581,30.59519006
1027,0.916621308,0.560126318,0.172868398,0.644292544,31.36797604
1028,0.91832231,0.570244049,0.171639823,0.647139298,32.23727747
1029,0.920276169,0.569814909,0.170400039,0.649872889,32.15849812
1030,0.922761888,0.545129694,0.169273592,0.65254061,29.92202584
1031,0.924243413,0.520923907,0.168385031,0.655084795,27.77872669
1032,0.927640609,0.565806016,0.167858902,0.658237959,31.57188946
1033,0.934724721,0.557645123,0.167848426,0.664164791,30.54854401
1034,0.944308764,0.543898094,0.168648423,0.671859355,28.92707953
1035,0.950426479,0.528417438,0.17023736,0.676416906,27.29568526
1036,0.946072372,0.51505566,0.174156611,0.670015489,26.14392371
1037,0.94511182,0.507665267,0.178290308,0.66628169,25.34817308
1038,0.950629149,0.54728508,0.178112165,0.669237465,28.53708455
1039,0.955616151,0.538100844,0.177765502,0.674244845,27.56976026
1040,0.96060281,0.523469978,0.177291171,0.679890433,26.1646941
1041,0.964071407,0.507412136,0.176730026,0.684760833,24.72211513
1042,0.966114005,0.49394697,0.176122921,0.688491012,23.56431368
1043,0.969015191,0.487094132,0.175510709,0.692452706,22.93496593
1044,0.975367262,0.50920393,0.174934245,0.696325172,24.56554757
1045,0.980331228,0.527309186,0.17443438,0.699721133,25.89627743
1046,0.976836047,0.476383389,0.17405197,0.70225331,21.89074823
1047,0.977797373,0.474889551,0.173827866,0.703534428,21.75238079
1048,0.983763637,0.475338306,0.184280956,0.700850646,21.07888901
1049,0.975990258,0.476528775,0.183695232,0.693882074,21.43723809
1050,0.9669594,0.478818699,0.182555825,0.686054664,21.96132534
1051,0.961028668,0.518957804,0.181038506,0.677495666,25.59160499
1052,0.951973489,0.524203122,0.17931905,0.670420537,26.45590759
1053,0.94601807,0.516319523,0.177573227,0.66704474,26.09079788
1054,0.95023648,0.48249605,0.175976811,0.675356642,23.14482991
1055,0.947357844,0.459198126,0.174705574,0.67684099,21.34674984
1056,0.948377332,0.517098819,0.173935289,0.672131997,26.24163183
1057,0.944448578,0.511537998,0.179571304,0.664323227,25.64275569
1058,0.934535715,0.50683047,0.181086448,0.654494745,25.53252987
1059,0.922743502,0.502821826,0.181620462,0.643726608,25.60231419
1060,0.910296638,0.468855941,0.184936046,0.63309888,22.8536276
1061,0.901513113,0.447744586,0.190313012,0.623691621,20.94403937
1062,0.898077914,0.481059513,0.189820109,0.616584891,24.14585076
1063,0.892630043,0.476625381,0.188844551,0.612858754,23.99523092
1064,0.891481565,0.470469158,0.18756477,0.613508433,23.53732544
1065,0.91656559,0.46410145,0.186159195,0.638540992,22.14556684
1066,0.934718318,0.459032864,0.184806257,0.657208103,21.1836004
1067,0.920832285,0.456774004,0.183684386,0.645490144,21.49328551
1068,0.913894718,0.472622664,0.182972014,0.637521185,23.17052345
1069,0.906820143,0.473712147,0.182822434,0.631019827,23.52963847
1070,0.901958848,0.479122752,0.183286932,0.625619101,24.17446479
1071,0.897353962,0.469019215,0.185212241,0.620952045,23.31700568
1072,0.900667783,0.443273546,0.199369145,0.616651694,20.03165447
1073,0.895373756,0.440511518,0.199115263,0.612351083,19.96205619
1074,0.891458692,0.44910774,0.198559618,0.607683245,20.91991741
1075,0.885269598,0.451115745,0.197765605,0.602219894,21.36644582
1076,0.876821562,0.451839817,0.196796621,0.59501699,21.79001472
1077,0.918194907,0.452282363,0.19571606,0.63438019,20.5027299
1078,0.910510591,0.453456883,0.194587319,0.627876451,20.91955977
1079,0.893095998,0.456376874,0.193473793,0.612091845,21.83725882
1080,0.871181524,0.459967866,0.192438878,0.592182409,23.03183072
1081,0.848784408,0.451565555,0.191545968,0.573304182,23.1277152
1082,0.832904576,0.440329114,0.19085846,0.560613198,22.66720131
1083,0.849146605,0.429064611,0.190439749,0.577626795,20.9630579
1084,0.852012498,0.420578119,0.202345122,0.572638177,19.27139577
1085,0.844547357,0.437696357,0.201029384,0.56376164,21.31881809
1086,0.832717103,0.44525579,0.198320297,0.553878468,22.71203915
1087,0.820108105,0.438569855,0.194833024,0.545869951,22.74867904
1088,0.809042642,0.429682384,0.191182732,0.539697674,22.50153971
1089,0.798056267,0.420607526,0.187984588,0.533276868,22.19577867
1090,0.78864444,0.41335943,0.185853756,0.527235374,21.94373389
1091,0.782255629,0.409905585,0.185327685,0.522208176,21.86605358
1092,0.77849638,0.408453397,0.185447945,0.518830265,21.85371245
1093,0.777561147,0.407197664,0.185965817,0.517734331,21.719274
1094,0.782549143,0.406173301,0.18717187,0.521581489,21.32307388
1095,0.800309682,0.405415221,0.189356671,0.536603445,20.4076592
1096,0.803821972,0.404958337,0.197831488,0.533487674,19.64764203
1097,0.802579149,0.436194398,0.196776267,0.528467577,23.10055851
1098,0.795333152,0.442736596,0.194622051,0.522847485,24.26564719
1099,0.786441525,0.433438918,0.191855122,0.517931734,23.82524637
1100,0.779228064,0.421328168,0.188961759,0.515024657,22.99988492
1101,0.775043239,0.409412979,0.186428245,0.514720939,22.03513125
1102,0.772326639,0.400701985,0.184740858,0.514782062,21.30389508
1103,0.773713543,0.410361175,0.184385035,0.514974878,22.33496058
1104,0.77531389,0.411777406,0.185511588,0.5153745,22.34686035
1105,0.777838152,0.412280949,0.187518407,0.516056039,22.15960044
1106,0.780828108,0.412354367,0.189704085,0.517094603,21.89412831
1107,0.783838392,0.412480219,0.191367215,0.518565304,21.67046885
1108,0.784582584,0.413141068,0.189608019,0.520543253,21.83228135
1109,0.778185949,0.432678319,0.17635674,0.523103561,25.10976973
1110,0.789396971,0.435428342,0.177251656,0.532292625,24.83751312
1111,0.783633453,0.444628216,0.178896562,0.524997414,25.99837832
1112,0.777222185,0.439991003,0.180856681,0.517941735,25.67627986
1113,0.812659834,0.433329516,0.182697236,0.549345476,23.27306517
1114,0.816786028,0.425671306,0.183983451,0.553092599,22.23657789
1115,0.815639911,0.418043922,0.184255948,0.552894699,21.4810378
1116,0.812947804,0.411474915,0.182884835,0.552455089,20.99806916
1117,0.809472525,0.406991834,0.180418321,0.551831249,20.82880241
1118,0.807940541,0.416455875,0.177750611,0.551080663,22.03211607
1119,0.805638793,0.418308997,0.17577591,0.550260811,22.43961729
1120,0.804489319,0.418527249,0.175449366,0.549429176,22.52869327
1121,0.807145916,0.430671629,0.17764951,0.548643239,23.54015929
1122,0.812064527,0.464209202,0.180416215,0.547960481,26.64885032
1123,0.811867705,0.462906836,0.180924218,0.547438384,26.49278457
1124,0.805113615,0.458193625,0.174388953,0.547134431,26.69345484
1125,0.837918118,0.451192626,0.166210037,0.583936396,25.00216282
1126,0.839894696,0.443011728,0.169940715,0.583490448,23.909687
1127,0.839269023,0.434758817,0.171608735,0.582514692,23.03078092
1128,0.837708207,0.427541781,0.172707619,0.581120783,22.31950255
1129,0.835671756,0.422468506,0.173356097,0.579420379,21.85960852
1130,0.834882282,0.429198332,0.173672901,0.577525133,22.53030841
1131,0.834859628,0.445317424,0.173776761,0.575546704,24.11612624
1132,0.832672377,0.445541313,0.173692638,0.573596748,24.23256655
1133,0.829493978,0.447324907,0.172147303,0.57178692,24.63162076
1134,0.827678512,0.490530185,0.169299055,0.570228876,29.20030548
1135,0.822986732,0.493519513,0.165923437,0.569034274,29.90579773
1136,0.819000868,0.496194478,0.162795993,0.568314769,30.53393925
1137,0.864337124,0.498268655,0.160692267,0.609540822,28.66077497
1138,0.869776032,0.499678559,0.166932662,0.608966655,28.24257761
1139,0.869779934,0.500360705,0.168601897,0.607529881,28.22384966
1140,0.868129353,0.493089966,0.169700952,0.605407808,27.55516316
1141,0.863825845,0.465528184,0.170348944,0.602777746,25.09315108
1142,0.858771578,0.446436295,0.17066499,0.599817003,23.46339077
1143,0.857618222,0.466947777,0.170768208,0.596702889,25.45871049
1144,0.854150021,0.467346979,0.170683602,0.59361271,25.64564812
1145,0.84965965,0.469175744,0.169133515,0.590723777,26.09585958
1146,0.845335228,0.518287256,0.166277809,0.588213399,31.21579558
1147,0.839606741,0.516947383,0.162895959,0.586258882,31.53417534
1148,0.835022054,0.514492224,0.159767437,0.585037539,31.67468374
1149,0.871921916,0.51111219,0.157671718,0.61856979,29.65870492
1150,0.876734422,0.506997688,0.164170402,0.617245204,28.75096646
1151,0.874998459,0.502339127,0.166378569,0.613957092,28.28734121
1152,0.871137904,0.495165585,0.167834389,0.609564078,27.7133897
1153,0.865970484,0.481825494,0.168694521,0.604901706,26.63487175
1154,0.858052014,0.472297276,0.169115625,0.598063199,26.04150927
1155,0.852816041,0.479159294,0.169254359,0.592839357,26.91782266
1156,0.850271048,0.479713424,0.169189499,0.590597213,27.08671148
1157,0.84749172,0.481459939,0.167905214,0.589123777,27.4473032
1158,0.844331806,0.518359096,0.165537041,0.588006779,31.30822287
1159,0.840091861,0.517471631,0.162728237,0.586833949,31.56837517
1160,0.835526668,0.515777912,0.160122059,0.585193019,31.75809342
1161,0.830748482,0.51334378,0.158361764,0.582607018,31.84806808
1162,0.830358277,0.510235078,0.164117701,0.577127632,31.29042739
1163,0.823467113,0.506517646,0.166342938,0.569204699,31.16900003
1164,0.817013805,0.502257326,0.167812377,0.562311106,31.00311363
1165,0.813726508,0.494476656,0.168682775,0.558633842,30.33559315
1166,0.810729379,0.481975146,0.169110891,0.555714707,29.18082095
1167,0.807056065,0.480907838,0.169253481,0.552400779,29.24831623
1168,0.801932582,0.481447202,0.169000608,0.548149905,29.57986617
1169,0.792573933,0.483038378,0.165037764,0.543478746,30.44621529
1170,0.781537914,0.500905077,0.160114538,0.539008345,33.19899859
1171,0.776610863,0.484650703,0.158741485,0.535359749,31.81696869
1172,0.774709826,0.475788143,0.159161482,0.533154002,30.95138284
1173,0.77860458,0.469096658,0.160846918,0.534994199,29.93262681
1174,0.803408542,0.46473293,0.175263952,0.544545262,27.41041494
1175,0.802641789,0.462853642,0.174782554,0.544356572,27.27725823
1176,0.800599977,0.483779208,0.173823395,0.542815295,29.63768926
1177,0.796307994,0.466959982,0.172598814,0.540431194,28.14504719
1178,0.791206125,0.455437708,0.171321149,0.53745699,27.24575771
1179,0.785896391,0.446390362,0.170202737,0.534145403,26.60204432
1180,0.780990279,0.440381193,0.169455916,0.530749156,26.23601719
1181,0.777085057,0.437973449,0.169315996,0.527520967,26.17102236
1182,0.775832613,0.490490369,0.170280111,0.524713559,31.90404628
1183,0.775355107,0.486372442,0.172108659,0.522579651,31.38604962
1184,0.776305248,0.480939852,0.174311876,0.521371965,30.61885841
1185,0.790181455,0.474809376,0.176399998,0.531617994,29.08587329
1186,0.787204641,0.466715715,0.177883263,0.527925127,28.281902
1187,0.780349072,0.461515183,0.178258098,0.521729415,28.04611759
1188,0.771249584,0.47124055,0.176954145,0.514682901,29.68146972
1189,0.761582795,0.462759008,0.174521406,0.508437629,29.40351122
1190,0.75438472,0.450624647,0.17184869,0.504645639,28.58154859
1191,0.758817985,0.437972935,0.169824803,0.510763123,27.04300133
1192,0.756199939,0.427939337,0.169268215,0.509487302,26.08401485
1193,0.753533238,0.42365932,0.169329654,0.507343182,25.73033047
1194,0.752358803,0.454413184,0.169601392,0.504725445,29.25451144
1195,0.749932978,0.45998539,0.170240099,0.50202877,29.98845608
1196,0.748325648,0.46406823,0.171402441,0.499647841,30.48210941
1197,0.748233891,0.456013283,0.173245088,0.497977339,29.45620869
1198,0.759615246,0.432468711,0.187204944,0.497409652,25.27868972
1199,0.753665899,0.418385169,0.181651096,0.497823826,24.31970995
1200,0.748083324,0.424157685,0.173623848,0.498848029,25.78143848
1201,0.74788323,0.435620184,0.170792897,0.500337363,27.28294555
1202,0.750644714,0.443049101,0.171182439,0.502146926,27.96120412
1203,0.753247195,0.434968994,0.172002503,0.504131818,26.85526768
1204,0.754911529,0.415762217,0.173125476,0.50614714,24.52908611
1205,0.757633194,0.411139322,0.17442375,0.50804799,23.7976978
1206,0.760847593,0.413115704,0.175769714,0.509689469,23.78339868
1207,0.76271627,0.408560662,0.17701098,0.510926676,23.10882798
1208,0.763481169,0.404654508,0.177641728,0.511614711,22.59850722
1209,0.763887998,0.40135233,0.178773628,0.511533095,22.1371965
1210,0.774337113,0.398609217,0.193342856,0.510323455,20.38579301
1211,0.771397312,0.396380258,0.192774374,0.508378624,20.29437614
1212,0.767658014,0.394620542,0.191441543,0.50619368,20.34122443
1213,0.763824041,0.393285157,0.189571847,0.504263701,20.47865569
1214,0.760598777,0.392329193,0.187392771,0.503083765,20.65772163
1215,0.758477798,0.391707738,0.1851318,0.502951056,20.83639082
1216,0.75700794,0.39137588,0.18301642,0.503272656,21.01070671
1217,0.759492678,0.410602097,0.181274115,0.504307777,23.19207566
1218,0.762607114,0.426066309,0.180132371,0.506468183,24.86804973
1219,0.766194938,0.424225105,0.179804851,0.51016564,24.51381222
1220,0.772240268,0.421382775,0.17999478,0.515811915,23.90866036
1221,0.786759541,0.417789602,0.180945333,0.52879338,22.82321257
1222,0.792342401,0.413695865,0.190971475,0.526605328,21.48637501
1223,0.792114541,0.409351847,0.196356127,0.522877875,20.65731196
1224,0.786563189,0.405007829,0.196091467,0.518597818,20.41864584
1225,0.781188988,0.400914093,0.195434524,0.514751951,20.22462444
1226,0.77716581,0.397320919,0.194474454,0.512327066,20.05285185
1227,0.775335768,0.39447859,0.193300411,0.51200098,19.89413883
1228,0.774357403,0.392637386,0.192001551,0.512397916,19.8222405
1229,0.776811844,0.408097666,0.190667029,0.513221186,21.52451107
1230,0.779772833,0.427256921,0.189386,0.514493273,23.60308396
1231,0.780325318,0.42442594,0.188247619,0.516236655,23.34125464
1232,0.781420311,0.420213213,0.187341042,0.518473815,22.89071959
1233,0.785900793,0.415165968,0.186755423,0.523732213,22.19077725
1234,0.804746912,0.409831429,0.193479983,0.536848883,20.42679929
1235,0.808206382,0.404756822,0.199377644,0.536481401,19.36210885
1236,0.804594482,0.400489373,0.199145244,0.534045493,19.0568488
1237,0.800463059,0.397576308,0.198547901,0.531145883,18.93606289
1238,0.798178103,0.401219323,0.197667996,0.528971551,19.46625416
1239,0.797282648,0.403603844,0.196587907,0.528522833,19.82884598
1240,0.79670157,0.403852125,0.195390016,0.528849091,19.96039474
1241,0.79736949,0.406343122,0.194156701,0.529995456,20.28668881
1242,0.802902716,0.43080835,0.192970343,0.53246532,22.75741888
1243,0.806976103,0.433211298,0.191913321,0.536762084,22.91195844
1244,0.813562239,0.434142817,0.191068015,0.543389141,22.7928163
1245,0.830150709,0.434691529,0.190516804,0.559079955,22.22416568
1246,0.839337596,0.436026314,0.202386373,0.558101457,21.25671134
1247,0.837119373,0.439316057,0.201776618,0.556027373,21.71396025
1248,0.832916161,0.440567537,0.200207986,0.553186131,22.10396098
1249,0.825119477,0.425518222,0.197959625,0.549906155,21.00031079
1250,0.817691867,0.416163888,0.195310686,0.546515869,20.48551656
1251,0.815314416,0.438073796,0.192540316,0.543343701,23.03860366
1252,0.810393367,0.439805129,0.189927666,0.540718076,23.59124362
1253,0.806826024,0.44659994,0.187751884,0.538524808,24.5990005
1254,0.801779951,0.436114753,0.18629212,0.536165858,23.79831075
1255,0.801275498,0.46315174,0.18582154,0.533864819,26.73597236
1256,0.798880304,0.45849661,0.185982016,0.531869145,26.34190464
1257,0.79760015,0.452207937,0.1868627,0.530426295,25.67261541
1258,0.808884175,0.446435119,0.200876556,0.529783725,23.66629127
1259,0.809534501,0.443327556,0.20059701,0.530956925,23.32270091
1260,0.816503168,0.481405596,0.199844793,0.534712268,27.13050011
1261,0.819939305,0.46405223,0.198715396,0.539897393,25.18959826
1262,0.823144195,0.449984266,0.197304307,0.545330661,23.65787499
1263,0.829199683,0.476000813,0.195707014,0.549830436,26.19862897
1264,0.830482755,0.478681291,0.194019008,0.552215079,26.51479548
1265,0.829036439,0.483103266,0.192335775,0.552088412,27.13625835
1266,0.826965727,0.502228946,0.190752806,0.551016444,29.31054952
1267,0.823565218,0.49809366,0.189365589,0.54929679,29.12673048
1268,0.819175554,0.474971863,0.188269613,0.547136485,26.98785581
1269,0.816480999,0.492608213,0.187560366,0.544742569,29.0099514
1270,0.825527635,0.504342799,0.199378068,0.542322075,29.14314921
1271,0.821885893,0.510242013,0.199035627,0.539404197,29.97676459
1272,0.816148253,0.512276655,0.198114243,0.535257885,30.55078992
1273,0.809939767,0.50905861,0.196730993,0.531085215,30.61745886
1274,0.804763998,0.490567623,0.195002953,0.528150721,28.98932882
1275,0.835134032,0.520248364,0.1930472,0.556097602,30.6344573
1276,0.83226739,0.533057564,0.190980809,0.555783908,32.21012454
1277,0.828820332,0.540227846,0.188920857,0.555055656,33.23858554
1278,0.821232489,0.575966209,0.186984421,0.553955319,37.45327376
1279,0.817114369,0.577891866,0.185288577,0.552525375,37.97839986
1280,0.813225052,0.578586733,0.183950401,0.550808298,38.35113623
1281,0.80967273,0.578691841,0.183086971,0.548846562,38.6253434
1282,0.825992825,0.578848222,0.199378207,0.546682644,36.95130827
1283,0.822583926,0.579696909,0.199063567,0.544359019,37.26863354
1284,0.816921547,0.587703996,0.19819414,0.541794342,38.5068273
1285,0.811083022,0.576781322,0.196881665,0.536872584,37.79321473
1286,0.803314505,0.558514808,0.195237883,0.529931219,36.41825073
1287,0.792844393,0.551603984,0.193374532,0.522441092,36.42853593
1288,0.782308926,0.552032445,0.191403352,0.515873045,37.25824705
1289,0.774400702,0.554009026,0.189436083,0.511697922,38.09906872
1290,0.762298012,0.591858196,0.187584465,0.511264433,43.2194862
1291,0.755809834,0.614683833,0.185960237,0.514027739,46.2452308
1292,0.76797206,0.593030359,0.184675139,0.518456306,43.00901323
1293,0.777296733,0.581700697,0.183840909,0.523803415,41.13212865
1294,0.793657638,0.582462497,0.189597192,0.530959301,39.85046128
1295,0.801784483,0.584199675,0.196357683,0.53118084,39.22215731
1296,0.800461839,0.586326293,0.195985143,0.53085418,39.55325276
1297,0.798121268,0.588256315,0.19496432,0.530339606,39.95842698
