Step,Multiplier_0_deg,Multiplier_120_deg,Multiplier_240_deg,Multiplier_Res,Alpha_Res
770,0.245833706,0.781136602,0.309845962,0.50634061,126.2855764
771,0.248003617,0.779271089,0.301384571,0.506690328,125.2348153
772,0.252585403,0.786438347,0.308566882,0.5081801,125.4744561
773,0.259443758,0.798232233,0.323214348,0.509902785,126.2178336
774,0.264698026,0.806721024,0.333842622,0.510971569,126.7299817
775,0.266365425,0.804354116,0.333102806,0.507919042,126.5338571
776,0.267616394,0.793019749,0.32831692,0.497836298,126.0613525
777,0.268683252,0.782434292,0.323867557,0.488502246,125.6143243
778,0.269561786,0.781583267,0.324195165,0.487008562,125.5751979
779,0.270247778,0.788465427,0.332626342,0.490015249,126.3294025
780,0.270737015,0.797518098,0.342495218,0.494819851,127.214829
781,0.271025281,0.804055989,0.345945825,0.499799833,127.4590846
782,0.271029336,0.808909862,0.342573006,0.505916999,127.0345585
783,0.264491792,0.806117773,0.337443893,0.509085414,127.1288839
784,0.258182656,0.803552401,0.334550064,0.511479878,127.4293435
785,0.26241732,0.809024707,0.337953305,0.513027088,127.3257281
786,0.271902695,0.819453997,0.345540577,0.514698405,127.117365
787,0.279141742,0.828723695,0.351331029,0.517279119,126.9416715
788,0.279401003,0.83489153,0.350572302,0.523545697,126.7610153
789,0.277767456,0.83019759,0.345873516,0.521721811,126.4912673
790,0.275291774,0.813771706,0.341313298,0.508692651,126.4536001
791,0.272501941,0.809858979,0.340418434,0.506823274,126.6642557
792,0.269925942,0.823509333,0.341773519,0.521385673,126.8539761
793,0.26809176,0.841384158,0.344406483,0.53920076,127.0405177
794,0.267758503,0.850049655,0.348370423,0.546462862,127.3397343
795,0.274136937,0.85309499,0.357626569,0.542057147,127.6654399
796,0.276804856,0.847016512,0.358215216,0.534179598,127.5842854
797,0.279045575,0.843736219,0.358718242,0.529370237,127.4892877
798,0.280797959,0.854006893,0.35914219,0.538329534,127.2405008
799,0.282000873,0.877265319,0.359493602,0.560549924,126.8761116
800,0.282593182,0.895822515,0.359779022,0.578511234,126.6351423
801,0.282503459,0.894748217,0.360004991,0.577408196,126.6751882
802,0.281764045,0.880665778,0.360178052,0.563799395,126.9179599
803,0.28061258,0.866114474,0.360304748,0.550003086,127.2085868
804,0.279298793,0.8639592,0.360391621,0.548627444,127.3544708
805,0.27807241,0.884954108,0.360445215,0.570175523,127.1873393
806,0.27718316,0.912254089,0.360472071,0.597794079,126.9302408
807,0.276880698,0.924102535,0.360470243,0.609739567,126.8184619
808,0.277305931,0.916350531,0.35935444,0.602226952,126.7760502
809,0.278271829,0.902769629,0.356819938,0.589163972,126.6301369
810,0.279529812,0.893451366,0.353519013,0.580474385,126.3375953
811,0.280831296,0.902160193,0.35010394,0.589751814,125.8384504
812,0.2819277,0.928477262,0.347226994,0.616499071,125.2630834
813,0.282570442,0.950989572,0.345540449,0.639264419,124.8936694
814,0.282375508,0.951715641,0.346303887,0.639775915,124.9643523
815,0.280777319,0.93982928,0.351074813,0.626866432,125.5731811
816,0.278225507,0.926775824,0.356142772,0.613315047,126.316601
817,0.275279381,0.92296869,0.357488614,0.610748522,126.6942196
818,0.272498252,0.935795498,0.355965601,0.625752645,126.6334251
819,0.270441429,0.953883304,0.353635294,0.645876029,126.4047213
820,0.269683481,0.962340626,0.35179013,0.655472093,126.2277747
821,0.276814306,0.957518621,0.350668147,0.646946772,125.6737189
822,0.276877441,0.942354368,0.349704571,0.632217175,125.7253649
823,0.276877441,0.931805639,0.348851703,0.622071752,125.7506828
824,0.276877441,0.932209552,0.348061846,0.622798498,125.6807062
825,0.276877441,0.936274754,0.347287301,0.627163689,125.5794636
826,0.276877441,0.941739286,0.34648037,0.632937208,125.4648574
827,0.276877441,0.947510111,0.345575481,0.639059034,125.3417797
828,0.276877441,0.952925571,0.344487185,0.644906746,125.2091168
829,0.276877441,0.957522465,0.343316299,0.649977301,125.0786242
830,0.276765963,0.961771372,0.342187019,0.654750752,124.9640743
831,0.274541557,0.964257602,0.341223541,0.658910522,125.0279724
832,0.271343213,0.965136684,0.34055006,0.66190914,125.1951634
833,0.269668207,0.965243288,0.340290772,0.663090449,125.2922665
834,0.26968462,0.960878177,0.341541021,0.658213639,125.4250152
835,0.269736239,0.951990164,0.344089307,0.648283213,125.7003836
836,0.269820017,0.945564139,0.345938356,0.641083146,125.9019634
837,0.269933709,0.947882676,0.343178906,0.644455705,125.6486295
838,0.270075075,0.956687875,0.332784895,0.657504596,124.7378912
839,0.270241868,0.964172758,0.320767417,0.670098255,123.7439922
840,0.270431847,0.963989875,0.312752959,0.673395625,123.1200008
841,0.270642768,0.96230454,0.306854862,0.674285401,122.6657526
842,0.270872388,0.960676689,0.301505476,0.675009277,122.2524034
843,0.271118463,0.958711839,0.295902033,0.675542639,121.8206961
844,0.271378749,0.955709696,0.288630135,0.6758704,121.2666284
845,0.271651004,0.952679019,0.281693495,0.676062712,120.7370886
846,0.271932984,0.951248925,0.27833654,0.676136906,120.4699425
847,0.272222446,0.939854304,0.285109039,0.66128274,120.9669963
848,0.272517146,0.941504059,0.284234862,0.663205697,120.8767281
849,0.272814841,0.944841104,0.280166224,0.668380893,120.545764
850,0.273113287,0.942839343,0.274774126,0.668897183,120.1232031
851,0.273410242,0.940268122,0.269562499,0.668790053,119.7145229
852,0.273703461,0.938430309,0.266035277,0.668593921,119.4308975
853,0.273990702,0.93801608,0.265591813,0.668264408,119.376358
854,0.27426972,0.938712934,0.267626112,0.667789804,119.5063458
855,0.274538274,0.93950177,0.270118976,0.667184122,119.6713276
856,0.274794119,0.939296359,0.27091695,0.666449283,119.7113293
857,0.275035011,0.933590419,0.261026474,0.665670235,118.9557344
858,0.275258708,0.924658551,0.245015756,0.665037263,117.7429364
859,0.275462966,0.918673317,0.235248922,0.664230995,116.9945393
860,0.275645542,0.914687498,0.240813705,0.657150579,117.369021
861,0.275804192,0.902750649,0.246475023,0.642113603,117.7329846
862,0.275936674,0.89307812,0.250489936,0.630250218,117.9961698
863,0.276040742,0.891111666,0.248812946,0.629126871,117.8520249
864,0.276114156,0.88730665,0.239614996,0.630235247,117.1251467
865,0.276154669,0.88400142,0.230257302,0.632046522,116.3943906
866,0.27567924,0.884620288,0.228240772,0.633992775,116.2846133
867,0.270553331,0.886563161,0.232147739,0.636082795,117.0026864
868,0.263947046,0.892563119,0.237183048,0.642416343,117.9323266
869,0.261042443,0.899402029,0.239385544,0.649458907,118.3451515
870,0.263296192,0.903737715,0.235850092,0.654596253,117.9190777
871,0.267465616,0.906693639,0.228633393,0.659502124,117.0770747
872,0.270807464,0.909532235,0.221097318,0.664974837,116.2880943
873,0.272008795,0.91519205,0.216603733,0.672599456,115.909134
874,0.272709289,0.917901453,0.218623796,0.673864753,116.0142354
875,0.273167279,0.921374851,0.224066919,0.674100235,116.3833882
876,0.273588103,0.921816777,0.223640822,0.674590546,116.3235986
877,0.274177095,0.919131663,0.216936879,0.67539631,115.7909262
878,0.275139591,0.916344633,0.209787839,0.676253377,115.1992473
879,0.277456025,0.916831905,0.207953547,0.676808923,114.8977513
880,0.283075791,0.921698061,0.211681616,0.677148021,114.7611285
881,0.284966355,0.925330302,0.216766822,0.677044816,114.9953971
882,0.286610733,0.927479714,0.219216165,0.677086528,115.0549203
883,0.28803048,0.926214679,0.215132692,0.677580531,114.6539003
884,0.289247152,0.923021642,0.207455579,0.678378492,114.0064782
885,0.290282305,0.92091216,0.202174226,0.678985002,113.547512
886,0.291157495,0.917469861,0.202094415,0.675263445,113.4411657
887,0.291894277,0.906600833,0.202709363,0.663807691,113.3182964
888,0.292514207,0.897081583,0.203603034,0.653574558,113.2341203
889,0.293038841,0.896185305,0.204588991,0.65188745,113.2518885
890,0.293489735,0.897423435,0.205480798,0.652405587,113.2910393
891,0.293888444,0.89900767,0.206092017,0.65345604,113.318121
892,0.294256603,0.900718848,0.20607599,0.655019456,113.3048398
893,0.294611383,0.901052826,0.202520557,0.657342861,113.0313452
894,0.294953121,0.900944467,0.197408408,0.66019068,112.6484331
895,0.295279026,0.902331517,0.194731122,0.663068973,112.4538773
896,0.295586305,0.907308565,0.195095885,0.667663594,112.5104151
897,0.295872168,0.915203651,0.196045928,0.674805377,112.6393751
898,0.296133821,0.923701091,0.19730745,0.682369054,112.7946996
899,0.296368472,0.932291976,0.198607773,0.690017524,112.9522061
900,0.296573331,0.934053357,0.199848075,0.6909392,113.0365737
901,0.296745604,0.933040087,0.20142357,0.68891933,113.1178677
902,0.296882501,0.930886105,0.203178137,0.685674837,113.2030516
903,0.296981229,0.927927609,0.204897008,0.681669307,113.2816845
904,0.297038995,0.924500795,0.206365416,0.677365644,113.3428483
905,0.297029731,0.920930219,0.207368596,0.673224007,113.3768355
906,0.296173256,0.917161616,0.207688247,0.669629973,113.4288623
907,0.294292438,0.913316767,0.206855111,0.667054899,113.481829
908,0.291663753,0.910076782,0.205064982,0.665948819,113.5338403
909,0.288563677,0.91015771,0.202908595,0.668549641,113.6295824
910,0.285268686,0.914592106,0.200976689,0.675425818,113.7954385
911,0.282055255,0.920473598,0.199859999,0.68323422,114.0197514
912,0.279199861,0.926916027,0.20008766,0.690678814,114.3070755
913,0.276978978,0.921199223,0.201506477,0.685081554,114.5252941
914,0.275669082,0.894721109,0.203539761,0.658088029,114.5532752
915,0.276029957,0.888190013,0.20567003,0.6502015,114.6226484
916,0.281101722,0.892459533,0.208180577,0.650889221,114.4322028
917,0.287336472,0.898201373,0.211385664,0.652165727,114.2114907
918,0.289833462,0.903286082,0.215610086,0.653732171,114.3571773
919,0.28836145,0.912990164,0.222235564,0.66018012,115.0236779
920,0.2851607,0.919464947,0.224648644,0.666623313,115.4911788
921,0.281042825,0.925817534,0.226665116,0.673611707,115.9911579
922,0.27681944,0.931450885,0.228282193,0.680200119,116.4570216
923,0.27330216,0.935767959,0.229497091,0.685418981,116.8271942
924,0.271302599,0.938171718,0.230307024,0.688283184,117.0432414
925,0.272163956,0.938167459,0.230709206,0.687668649,117.0074197
926,0.276745157,0.935070646,0.22951461,0.683166339,116.5675075
927,0.281425336,0.927192605,0.224003475,0.676308949,115.7832533
928,0.282637243,0.91867895,0.222804735,0.667970772,115.5509269
929,0.282519587,0.914549684,0.230590145,0.659529894,116.0900648
930,0.282267727,0.913683332,0.240691848,0.653196662,116.8401176
931,0.281888396,0.913767736,0.245144489,0.651029439,117.1983683
932,0.281388331,0.919102433,0.242208549,0.658179178,117.0449577
933,0.280774263,0.92729184,0.23707724,0.669436555,116.7593863
934,0.280052929,0.934164517,0.233742142,0.678453448,116.6110229
935,0.279231063,0.935253155,0.238169887,0.677486564,116.9912675
936,0.278315399,0.937575594,0.250490859,0.673603609,117.9499261
937,0.277312672,0.937526315,0.260981494,0.668528854,118.7877756
938,0.276229615,0.930277881,0.261266941,0.661656502,118.8778326
939,0.275072965,0.913538724,0.255121438,0.648671686,118.473644
940,0.273849454,0.897470282,0.248536415,0.636654871,118.0267626
941,0.272565818,0.893307996,0.247135791,0.633839907,118.0088319
942,0.27122879,0.905074225,0.255219484,0.641999812,118.7625586
943,0.269845106,0.922177797,0.267913951,0.653300409,119.8533244
944,0.2684215,0.932307648,0.278552092,0.658879266,120.7629483
945,0.266964706,0.933563946,0.285490182,0.657532259,121.3981336
946,0.265481459,0.923955846,0.275218124,0.653660444,120.7391343
947,0.263978493,0.910656292,0.260459175,0.648444621,119.7306974
948,0.262462543,0.906440883,0.265141901,0.64264285,120.2068785
949,0.260940342,0.908572826,0.282170083,0.637282878,121.6532022
950,0.259418627,0.910782228,0.297381304,0.63323629,122.9760457
951,0.25790413,0.908096491,0.299207734,0.63055595,123.2520019
952,0.256403587,0.905078137,0.294863565,0.63032518,123.0290047
953,0.254923732,0.905739749,0.290000491,0.634005797,122.7462862
954,0.253464544,0.910648108,0.288637359,0.640322081,122.7266277
955,0.251872514,0.919162741,0.293442826,0.64750666,123.1872514
956,0.250086012,0.928015337,0.301737998,0.653635756,123.9241362
957,0.248111082,0.933464864,0.309830861,0.656672867,124.6688432
958,0.245557926,0.93456969,0.317088275,0.656177224,125.4171353
959,0.242278528,0.926272381,0.310412243,0.652599994,125.1875439
960,0.238728587,0.914506007,0.299402236,0.647575888,124.6541505
961,0.235364246,0.908769531,0.300791034,0.643192504,125.0539532
962,0.232641652,0.907600084,0.309387754,0.640045639,125.9604943
963,0.231016947,0.90941886,0.319769636,0.63866752,126.9121622
964,0.232627754,0.923906394,0.328216153,0.648787393,127.3306345
965,0.23738179,0.944056326,0.330600486,0.664983719,126.9729713
966,0.23951784,0.938454602,0.32181612,0.661637598,126.1839698
967,0.241261164,0.933206549,0.317345432,0.657214633,125.7540173
968,0.2425704,0.931578897,0.321400294,0.65317103,125.9994467
969,0.243404188,0.932142193,0.328800214,0.650259204,126.5304807
970,0.243721166,0.934376296,0.336183324,0.649379932,127.0831298
971,0.243334571,0.942396518,0.340187758,0.65601964,127.3458284
972,0.24222198,0.943201419,0.334164927,0.659829951,126.9310558
973,0.24069214,0.940519915,0.322791897,0.662603648,126.1599656
974,0.239055273,0.942707867,0.322396443,0.665905018,126.2223522
975,0.237621601,0.946119355,0.325831479,0.668770177,126.5590747
976,0.236701348,0.949065555,0.329864117,0.670653594,126.9095628
977,0.236584082,0.949886937,0.332491716,0.670513272,127.1156739
978,0.237199332,0.94521679,0.334670497,0.664663872,127.2962848
979,0.238281572,0.939304464,0.336772842,0.657334763,127.45574
980,0.239581075,0.937913673,0.33866417,0.654440923,127.5341572
981,0.240848113,0.942586869,0.3402099,0.657711205,127.517687
982,0.24183296,0.950138958,0.341275451,0.664191601,127.4500012
983,0.242285886,0.957806772,0.341726243,0.671347057,127.3699941
984,0.240529339,0.961951143,0.341103522,0.676763014,127.3945107
985,0.236165014,0.961258449,0.339151656,0.679479065,127.5424622
986,0.232614778,0.960048505,0.336420258,0.681486462,127.5802581
987,0.23233629,0.960027909,0.333468133,0.682766393,127.3699975
988,0.233072652,0.960441431,0.330854084,0.683742194,127.1143271
989,0.234229333,0.961365027,0.329136916,0.684633534,126.8951671
990,0.235560214,0.9630443,0.328856791,0.685613281,126.767841
991,0.236853674,0.965477336,0.330023012,0.686795153,126.7468832
992,0.238582919,0.968599257,0.3321453,0.688023042,126.7633302
993,0.240674515,0.972037572,0.334726999,0.689167091,126.7875853
994,0.242730306,0.975257429,0.337271448,0.690130468,126.8134484
995,0.244352137,0.977723978,0.339281988,0.690816223,126.8347718
996,0.245141851,0.978902368,0.340261962,0.691127304,126.8454384
997,0.243606964,0.974572141,0.339801262,0.687930775,126.9554474
998,0.239292153,0.962322031,0.338119368,0.679031659,127.2409654
999,0.235605924,0.951372273,0.335714,0.671333822,127.4199065
1000,0.236283875,0.950350551,0.333084107,0.670924499,127.1778205
1001,0.242424836,0.957883003,0.330728634,0.675648042,126.498959
1002,0.249004992,0.966884677,0.32914653,0.681353011,125.8464559
1003,0.250908577,0.970752606,0.328791155,0.684235203,125.6571022
1004,0.250493047,0.972222197,0.329206094,0.685769064,125.7047933
1005,0.249683291,0.973471478,0.329989245,0.687163652,125.8087818
1006,0.248635749,0.974464806,0.330954172,0.688371295,125.9443853
1007,0.247506858,0.975166539,0.331914438,0.689342628,126.0871904
1008,0.246453058,0.975541037,0.332683607,0.690025602,126.2129901
1009,0.245630788,0.975552657,0.333075242,0.690365735,126.297688
1010,0.245196485,0.968946518,0.320711609,0.689102729,125.4457452
1011,0.245466132,0.966706398,0.317591641,0.688018742,125.2088312
1012,0.246786214,0.966969413,0.31917574,0.686855417,125.2368305
1013,0.248670599,0.967727627,0.321437001,0.685576229,125.2740214
1014,0.250581855,0.968638447,0.323730508,0.684420282,125.3107858
1015,0.251982551,0.969359283,0.325411344,0.683626401,125.3373924
1016,0.252348729,0.969549357,0.325837155,0.683426181,125.3433091
1017,0.251702034,0.969068618,0.324746338,0.683776823,125.3081928
1018,0.250421655,0.968152588,0.322658203,0.684477469,125.2439384
1019,0.248819752,0.967077601,0.320187848,0.68536636,125.1739831
1020,0.247208484,0.965592989,0.316896371,0.68619968,125.0457013
1021,0.24590001,0.963544697,0.312538092,0.686754734,124.8204386
1022,0.245206491,0.961459455,0.308228904,0.68691349,124.5572649
1023,0.245354709,0.953374469,0.30449487,0.680380141,124.3171303
1024,0.246144437,0.944398928,0.300435567,0.672753919,124.0075605
1025,0.24732071,0.93753319,0.296336055,0.667056796,123.6485144
1026,0.248634947,0.931628633,0.292569558,0.662120505,123.2942937
1027,0.249838564,0.927065846,0.289509295,0.658289038,122.9916046
1028,0.250682981,0.924225423,0.287528488,0.655896333,122.7885219
1029,0.250899034,0.923845949,0.287495574,0.655415386,122.771699
1030,0.249625212,0.931548319,0.294158664,0.66078284,123.346014
1031,0.246988405,0.937223393,0.292736033,0.66853614,123.3974376
1032,0.243643895,0.938414318,0.289645613,0.672949824,123.3938968
1033,0.240246962,0.933650163,0.285913737,0.671735041,123.3752568
1034,0.237452887,0.926817313,0.282566735,0.667951113,123.3532537
1035,0.235916953,0.919373887,0.280630938,0.662233069,123.3522282
1036,0.241941792,0.910456681,0.280744667,0.649982708,122.963528
1037,0.245005287,0.901515403,0.281986741,0.638822715,122.8736839
1038,0.244050593,0.895348433,0.283877554,0.632325746,123.1268364
1039,0.242439019,0.894709892,0.286012907,0.631612221,123.4252144
1040,0.240406853,0.899402925,0.287988602,0.636540384,123.7116884
1041,0.238190382,0.906195918,0.28940044,0.643929549,123.9492454
1042,0.236025894,0.91185332,0.289844319,0.650589859,124.108177
1043,0.234149678,0.913198544,0.289083962,0.653316213,124.1759748
1044,0.23279802,0.897512657,0.28738028,0.639173798,124.2411388
1045,0.23220721,0.880312463,0.285085259,0.623350596,124.2129638
1046,0.233018913,0.880770811,0.282550887,0.624460974,123.9389071
1047,0.235588289,0.88573264,0.280129151,0.629057689,123.5155554
1048,0.239240427,0.893012306,0.278172038,0.635201502,123.0426238
1049,0.245486084,0.901788394,0.277031535,0.641111913,122.4422363
1050,0.247949108,0.908002129,0.277092076,0.645974767,122.2391441
1051,0.247243249,0.913187939,0.278512542,0.650873628,122.3845148
1052,0.246015592,0.914452152,0.280714435,0.651780231,122.6425369
1053,0.244449868,0.908998638,0.283049267,0.646114385,122.9656393
1054,0.242729809,0.901473258,0.284868553,0.638717452,123.2753871
1055,0.241039147,0.897607346,0.285526919,0.635493277,123.4757567
1056,0.239561614,0.897391793,0.285108348,0.636280625,123.5541878
1057,0.238480942,0.89805361,0.284146626,0.637966788,123.5540514
1058,0.237980863,0.899373935,0.282890334,0.64012096,123.4833469
1059,0.240170959,0.902096833,0.281588055,0.642219737,123.2016607
1060,0.246475184,0.906623552,0.280488369,0.64381598,122.6223487
1061,0.252452747,0.91042297,0.27983986,0.644713086,122.1082934
1062,0.254680079,0.90365238,0.279877324,0.636747701,121.9639209
1063,0.256098053,0.896896536,0.280582137,0.628913986,121.9320937
1064,0.257303355,0.898106786,0.281713267,0.628953834,121.9261163
1065,0.258275343,0.899332097,0.283022134,0.629048542,121.9524146
1066,0.258993374,0.900436856,0.284260156,0.629190701,121.9930054
1067,0.259436806,0.901285451,0.285178749,0.629372624,122.0299138
1068,0.25958376,0.901741564,0.28552915,0.629586193,122.0452693
1069,0.256903751,0.90024517,0.2847238,0.629892329,122.1920517
1070,0.251786401,0.896973892,0.282730315,0.630285489,122.4368126
1071,0.248227351,0.894189758,0.280079113,0.630640092,122.5069388
1072,0.250431874,0.894259614,0.277300611,0.630822677,122.1139356
1073,0.257733907,0.897114638,0.274925226,0.630960746,121.3520739
1074,0.26425679,0.900080709,0.273483375,0.6312612,120.7252651
1075,0.264989764,0.902358345,0.276079322,0.631896788,120.8708394
1076,0.262825459,0.904747821,0.279889561,0.633562683,121.336554
1077,0.260393914,0.905932287,0.28017016,0.635880936,121.5433834
1078,0.259613802,0.908182024,0.280408322,0.638425004,121.6164039
1079,0.260367975,0.911007501,0.28060744,0.640759575,121.5675138
1080,0.262029831,0.913664461,0.280770911,0.64246913,121.4475775
1081,0.264444121,0.91564432,0.280902131,0.643129152,121.2698954
1082,0.267455595,0.911063887,0.281004496,0.636941929,121.0555579
1083,0.270909004,0.900108269,0.281081401,0.624175238,120.8086944
1084,0.274649096,0.892679874,0.281136241,0.614812874,120.5235642
1085,0.278520622,0.895638787,0.281172414,0.615796551,120.2136764
1086,0.282368333,0.903599764,0.281193314,0.621819773,119.9062365
1087,0.286036979,0.912296567,0.281202337,0.628690851,119.6184217
1088,0.289371309,0.918347453,0.28119288,0.633104978,119.3590023
1089,0.29230465,0.923500821,0.281092184,0.636876433,119.1263931
1090,0.295623543,0.928654571,0.280890039,0.640524881,118.8585628
1091,0.299140775,0.933486819,0.280592574,0.643820563,118.5703317
1092,0.302338078,0.937510147,0.28020592,0.646522326,118.3011418
1093,0.304697179,0.940237142,0.279736207,0.648380899,118.0894209
1094,0.305699809,0.941180388,0.279189565,0.649141822,117.9731669
1095,0.302369747,0.935872418,0.278572124,0.645730454,118.1710184
1096,0.2948219,0.924204476,0.277890014,0.638017045,118.6830643
1097,0.28896542,0.915045461,0.277149364,0.632070909,119.072361
1098,0.290943421,0.917973141,0.276168887,0.634546002,118.8445973
1099,0.301298027,0.934004331,0.274480048,0.646532579,117.9413508
1100,0.312832567,0.950231835,0.272403302,0.658545318,116.9523278
1101,0.318845639,0.954602634,0.270216132,0.661413891,116.3493204
1102,0.322366914,0.952914985,0.267305032,0.659804398,115.8555405
1103,0.325184326,0.949095574,0.26386197,0.656723217,115.3616427
1104,0.327535516,0.944297215,0.260340161,0.652957679,114.8869024
1105,0.329658125,0.939672726,0.257192824,0.649287244,114.4534232
1106,0.331789794,0.93637492,0.254873175,0.646484327,114.0859238
1107,0.334168166,0.935556613,0.253834431,0.645316475,113.8109589
1108,0.337075686,0.94352724,0.255801915,0.650905153,113.7922247
1109,0.340472207,0.954055244,0.260797797,0.657053287,113.9720032
1110,0.343986418,0.96427055,0.264874682,0.663387387,114.0720839
1111,0.347243822,0.972196172,0.265286189,0.669703,113.9161734
1112,0.349869921,0.978302836,0.26489557,0.674943885,113.7405281
1113,0.351490218,0.981874787,0.264193114,0.678259712,113.600287
1114,0.350434597,0.981274772,0.263221573,0.678662595,113.6102879
1115,0.334939714,0.969865136,0.2620237,0.674346549,114.6268396
1116,0.314775472,0.953517772,0.260642246,0.667457349,115.9723531
1117,0.305738824,0.941457081,0.259119965,0.66026319,116.4943478
1118,0.311961207,0.93707471,0.257499609,0.654047122,115.8646552
1119,0.323734413,0.936842481,0.255823931,0.64973056,114.8066016
1120,0.33352138,0.938317789,0.254135682,0.648145794,113.9110754
1121,0.337961456,0.945306732,0.25204454,0.654546586,113.4727359
1122,0.341883973,0.947602118,0.248984987,0.657111326,112.9673935
1123,0.345339074,0.948208235,0.245440106,0.658526413,112.4508447
1124,0.348191637,0.948396835,0.241919623,0.659791661,111.9816707
1125,0.350306545,0.948368023,0.23893326,0.660824948,111.6072932
1126,0.351548679,0.948321907,0.236990741,0.661533761,111.3748237
1127,0.351695051,0.948391583,0.236555638,0.661821067,111.3345
1128,0.349364468,0.94763742,0.237104272,0.661585305,111.5497649
1129,0.344933434,0.946015836,0.238147368,0.660976961,111.9571726
1130,0.339462782,0.9439439,0.239435196,0.660202792,112.4603738
1131,0.334013346,0.939183313,0.240718029,0.656806082,112.9339389
1132,0.329645962,0.932401527,0.241746141,0.651170297,113.2866257
1133,0.327421463,0.927995676,0.242269803,0.647363948,113.459038
1134,0.332138574,0.930140523,0.242198755,0.647672517,113.0927964
1135,0.337988667,0.932874975,0.241817565,0.648343637,112.6193542
1136,0.343137372,0.935137814,0.241194539,0.649004674,112.1817289
1137,0.347854011,0.937091368,0.240385008,0.649672995,111.7635803
1138,0.351662519,0.938525272,0.239444306,0.650274948,111.4049247
1139,0.354086833,0.939229157,0.238427763,0.65072696,111.1454963
1140,0.354647906,0.938991169,0.237390714,0.650941432,111.0251273
1141,0.353101283,0.937712768,0.236380535,0.65086912,111.0655229
1142,0.350038096,0.935496176,0.235010539,0.650643001,111.193083
1143,0.346203584,0.932716001,0.2332847,0.65036591,111.3520674
1144,0.342342989,0.929325677,0.231542072,0.649510384,111.5042223
1145,0.339201551,0.925350804,0.230121708,0.647615957,111.612501
1146,0.337524511,0.921557966,0.229362662,0.644952867,111.6490064
1147,0.337788356,0.914318625,0.229731251,0.637465043,111.5584429
1148,0.339360207,0.89763984,0.231501382,0.619294001,111.3249362
1149,0.341710416,0.883707327,0.234148057,0.6030164,111.113576
1150,0.344340035,0.883503863,0.237109388,0.600009109,111.0964408
1151,0.346750118,0.888342916,0.23982349,0.602218195,111.1547172
1152,0.348441716,0.894328616,0.241728474,0.606327951,111.232817
1153,0.348900797,0.900373867,0.242270087,0.611797859,111.3185824
1154,0.347328547,0.905513628,0.241422961,0.617981793,111.4649941
1155,0.344072897,0.909609774,0.239668822,0.624320851,111.6729182
1156,0.339941233,0.912730557,0.237442687,0.630320263,111.9042746
1157,0.335740941,0.914944228,0.235179576,0.635479747,112.1231679
1158,0.332279407,0.916319038,0.233314507,0.639293177,112.2955085
1159,0.330364018,0.916923238,0.232282498,0.641250593,112.3881372
1160,0.334842276,0.919449249,0.232558459,0.641890275,112.0679114
1161,0.336436701,0.921029891,0.234263836,0.641808424,112.075554
1162,0.330802778,0.919389987,0.236871683,0.640737539,112.7061619
1163,0.322302139,0.916433468,0.239823193,0.639373239,113.5856972
1164,0.313406091,0.913119107,0.242559564,0.638092874,114.4822829
1165,0.306585941,0.910405675,0.244521992,0.637122941,115.1606624
1166,0.304450785,0.909307498,0.24512499,0.63659626,115.3708064
1167,0.311677921,0.911187734,0.242412541,0.636973299,114.5962869
1168,0.316869262,0.911117093,0.237919107,0.637400635,113.842135
1169,0.321916291,0.911789897,0.235136815,0.637707198,113.2320147
1170,0.326347647,0.914845074,0.23780984,0.63739504,113.0908217
1171,0.32969197,0.919417424,0.244674101,0.636507149,113.3574704
1172,0.331477898,0.922546824,0.250275675,0.635572488,113.6474772
1173,0.327178388,0.91951382,0.250039238,0.634432001,113.9556602
1174,0.307236704,0.905978094,0.246053682,0.631559516,115.1873896
1175,0.286689066,0.891411035,0.24194702,0.628288953,116.4642189
1176,0.282773598,0.886342668,0.241099164,0.625448463,116.6919447
1177,0.301114609,0.89421509,0.244327982,0.623436506,115.4756255
1178,0.325146972,0.906053409,0.249806804,0.622008053,113.9787935
1179,0.335720334,0.911569575,0.25566787,0.619765194,113.5774029
1180,0.314379518,0.902004772,0.262406714,0.615260224,115.8047417
1181,0.31546873,0.902321605,0.265162319,0.613554801,115.9281772
1182,0.318260695,0.90413239,0.267444583,0.612861846,115.8821924
1183,0.321767871,0.908314999,0.269213572,0.614512051,115.7525433
1184,0.325023757,0.915596093,0.270426378,0.619677545,115.6239567
1185,0.32706185,0.923347969,0.271040089,0.626179345,115.5562792
1186,0.32510778,0.928492872,0.270265546,0.632591674,115.6942006
1187,0.313441333,0.926324155,0.265823982,0.638025565,116.2941891
1188,0.300831281,0.922806868,0.261023176,0.64280478,116.9256445
1189,0.297165769,0.925132425,0.259648086,0.647541158,117.1238979
1190,0.299130159,0.930739398,0.260833215,0.651602325,117.0824221
1191,0.302808141,0.936572162,0.263326344,0.6543988,117.0049403
1192,0.307239769,0.941555788,0.266880769,0.65542812,116.9431464
1193,0.313978897,0.94817983,0.27660184,0.653691389,117.1616677
1194,0.31929277,0.948200839,0.279283397,0.649837154,116.9435558
1195,0.322812867,0.945727734,0.281399862,0.644619845,116.8105878
1196,0.322843631,0.94101918,0.283052186,0.639001148,116.9086223
1197,0.322212203,0.93655675,0.284264438,0.634170527,117.0295108
1198,0.321195197,0.933546754,0.28506069,0.63119502,117.1582236
1199,0.319902137,0.935424271,0.285465014,0.63344315,117.3014339
